AI_number,SW_Permit,County,LF_names,LAT,LONG_,Stage_1_Ra,Closed,Consultant,Deed_Notic,Terminatio,CONSTR_or,Contract_o,Haz_disp,Consulta_1,Address,Name_2,Name3,Permit_Sta,Operator_T,Property_O,BEGIN_DATE,END_DATE,Checked,Used_AC,Perm_AC,Field_Note,SW_Permit_,SW_Permit1,Name_4,Name_5
125170,102-A0002,Rockcastle,Pine Hill Dump,37.3271,-84.2737, , ,TT, , , , , , ,"Lime Plant Hollow Road, Mount Vernon, KY", , , , , ,0,71,Y, , , , , , , 
73607,102-A0001,Rockcastle,Boone Gap Dump,37.5195,-84.31506, , , , , , , , , ,"Boone Gap Road, Mount Vernon, KY", , ,No Record,Private,Private,0,0,Y, , ,Portion of scarp failed. Note of a pink flag on gravel road of former RR grade supposedly marks the edge of open dumping., , , , 
78052,103-00003,Rowan,Roadside Dump (Does not qualify for HB 174),38.27,-83.4176, ,Y,DWM,N/A,N/A,NFA,S1E7,_, , ,Rowan County Unknown Historic Solid Waste Site #1, , , , ,0,71,Y, , ,"Not found, local info suggests nearby area cleaned up.", , , , 
78053,103-00004,Rowan,Roadside Dump,38.1375,-83.4242, ,Y,DWM,N/A,N/A,NFA,S1E7,_, , ,Rowan County Unknown Historic Solid Waste Site #2, , , , ,0,0,Y, , ,"Not found, local info suggests nearby area has been cleaned up.", , , , 
77317,103-00006,Rowan,Morehead State University Dump,38.1597,-83.4779, , , , , , ,S1E7,_, ,"Coldiron Hollow, Morehead, KY",Coldiron Hollow Landfill,Davis Farm Landfill,No-record,Government,Private,66,73,Y, , ,"Fair to poor veg, much exposed trash/garbage. apparent leachate outbreak. Accepted residential waste for the city of Morehead.", , , , 
78051,103-00001,Rowan,Morehead City Dump,38.181,-83.4685, , , , , ,NFA,S1E7,Referred to us from Superfund., ,"KY 32, Morehead, KY",Morehead Historic City Dump #1, ,Pre-permit,Government,Government,0,70,Y, , ,Paved for community center. Also Superfund site (no notcom #); owned by Harlan James; operated by city of Morehead., , , , 
78054,103-00005,Rowan,City of Morehead,38.1902,-83.3393, , , , , , ,S1E7,_, , ,Morehead Historic City Dump #2,Patties Lick Landfill,No-record,Government,Government,70,0,Y, , ,"Heavy vegitation. former clay strip mine, minor exposed garbage.", , , , 
3871,103-00007,Rowan,Local Sanitation of Rowan Co LF,38.18778,-83.54167, , , , , , , , , ,"300 Old Phelps Road, Morehead, KY",Advanced Disposal Servoces Morehead Landfill, ,Active, , ,0,0,Y, , ,Site is in groundwater monitoring proceedures., , , , 
71423,104-00002,Russell,City of Jamestown,36.9733,-85.0746,43, ,KENVIRONS, , , ,30W,_, ,"Fox Point Road, Jamestown, KY",Jamestown City Dump, , ,Government,Government,0,72,Y,2.5, ,Poor location. Owned and operated by City of Jamestown., , , , 
3888,104-00001,Russell,Lake Cumberland State Park,36.9103,-85.0589, , , , , , ,S1C5,_, ,"5465 State Park Road, Jamestown, KY", , , ,Government,Government,0,0,Y, , ,Only a small amount of trash visible. Owned and operated by Lake Cumberland State Park., , , , 
43377,104-00005,Russell,Russell County Fiscal Court,37.037,-85.0628, , , , , , ,S1C5,_, ,"Landfill Rd, Jamestown, KY (address may not be accurate)",Russell County Landfill, ,Terminated,Government,Government,74,88,Y, , ,This site has been terminated. Owned and operated by Russell County Fiscal Court, , , , 
78055,104-00003,Russell,Russell Springs Landfill,37.0147,-85.0678, , , , , , ,S1C5,_, , , , , ,Government,Government,0,0,Y, , ,Site in closure. Owned and operated by the city of Jamestown., , , , 
78056,104-00004,Russell,George McClure - City of Russell Springs,37.0316,-85.0687, , , , , , ,S1C5,_, , , , , ,Private,Private,0,0,Y, , ,"Local info, formerly city owned landfill, covered long ago. Site was supposedly never constructed.", , , , 
74993,105-00001,Scott,Sims LF (Georgetown),38.2987,-84.5339,40, ,KENVIRONS, , , ,S1E2,_, ,"813 Sims Road, Georgetown, KY",Georgetown Residential Landfill, ,Blue Dot,Government,Government,68,87,Y,28,20.94,Leachate tank has been designed but is not implimented. The cap has few depressions that need to be filled and vegetated., , , , 
3905,105-00006,Scott,City of Georgetown (Double Culvert),38.351,-84.54539,40, ,TT, , , ,S1E2, , ,"Double Culvert Road, Georgetown, KY",Waste Services of the Bluegrass Inc.,Double Culvert Landfill,Blue Dot,Government,Government,65,92,Y,23.5, ,"Groundwater files, nesbit report dated 1997. Owned and operated by the city of Georgetown. John Poore worked on alot of this site.", , , , 
52253,105-A0001,Scott,Briar Hill (Georgetown),38.26,-84.5408,35, ,DWM, , , ,super,_, ,"402 Briar Hill Drive, Georgetown, KY", , , , , ,0,0,Y, , , , , , , 
0,105-A0002,Scott,Sadieville Pike Street Dump,0,0, , , , , , ,S1E2,_, , , , ,Blue Dot,Not Known,Not Determined,0,0,Y, , ,"Newspaper article Sept. 16, 2002.", , , , 
78057,105-00002,Scott,Great Crossings Dump,38.2209,-84.6041, ,Y, , , ,NFA,HB 174 work completed,_, , , , , ,Uncontrolled,Private,69,72,Y, , ,"Open dump, cleaned up.", , , , 
78058,105-00003,Scott,Boubon Street Quarry,38.2138,-84.5482, ,Y, , , ,NFA,HB 174 work completed,_, ,"Bourbon St, Georgetown, KY",Bourbon Street Historic Dump, ,Pre-permit,Uncontrolled,Private,69,0,Y, , ,Appears cleaned up, , , , 
78059,105-00004,Scott,Paris Pike RR #1 Georgetown,38.2096,-84.5434, , , , , , ,S1E2,_, ,"Paris Pike, Georgetown, KY",Paris Pike Historic Dump, , ,Not Known,Private,69,0,Y,3.969, ,In quarry buried under fill. Has road building debris burying it., , , , 
78060,105-00005,Scott,Rogers Gap LF,38.2975,-84.5293, , , , , , ,S1E2,_, , ,Arthur Francis - Rogers Gap LF, , , , ,0,0,Y,1.5, ,1965 Francis Landfill, , , , 
43384,106-00001,Shelby,Shelbyville Solid Waste Commission,38.2007,-85.2243,46,Y,KENVIRONS, , , ,S1C4,550 Gal underground storage tank for use with the leachate system supposedly on site. Kenvirons could not find it during their site investigation.Application was filed to take waste paint and filter media from Plastic Parts Inc., ,"Water Treatment Plant Road, Shelbyville, KY", , ,Terminated,Government,Government,69,89,Y, ,30,This site has been terminated. Closure inspection conducted in 2000. MWs on site have been abandoned., , , , 
43385,106-00002,Shelby,Shelby County Landfill Comm - Waddy,38.125,-85.0474, ,Y,Owner,Y, ,CONSTR,DWM, ,AMEC,"Kings Hwy, Waddy, KY",Shelby Co. Solid Waste Commission Landfill,Waddy Landfill,Blue Dot,Government,Government,70,92,Y, , ,Heavy stains and odor noted in one inspection report., , , , 
43365,107-00002,Simpson,City of Franklin Res LF,36.7331,-86.5499,44, ,KENVIRONS, , , ,new6, , ,"W Ditmore Road, Franklin, KY",Franklin Residential Landfill,Franklin Sanitary Landfill,Reassigned,Government,Government,66,86,Y,38.96, ,"20 acre site closed in 1986, covered by 2ft. of fill and is now partially covered by a city park. Past employees have noted that there are sinkholes on site that have been filled with waste.",107-00001R, , , 
0,107-A0001,Simpson,City of Franklin Old Landfill,36.7244,-86.5512, , , , , , ,S1C1,reported disposal of hazardous waste 1960 to 1965 by former employee in 1989, , , , , ,Not Known,Not Determined,50,65,Y, , ,Steep slope with rock outcrops dumping from top. Soil and water sampling has been conducted on site., , , , 
40541,107-00001,Simpson,Franklin Cdd Landfill,36.777,-86.5333,1, , , , , ,adequately cleaned up,_, , ,Franklin RPBR 2, ,RPBR,Government,Goverment,91,91,Y, , ,Brush buried on a 1 acre site in low area., , , , 
78061,108-00001,Spencer,Taylorsville Site,38.0164,-85.336,38, ,KENVIRONS, , , ,S1C4,_, , , , ,No-record,Private,Leased,66,72,Y, , ,Local info says waste was removed., , , , 
3994,108-00002,Spencer,Williams Landfill,38.097789,-85.4447, , , , , , , , , ,"4876 Kings Church Road, Taylorsville, KY", , ,Inactive/built, , ,0,0,Y, , , , , , , 
43345,109-00001,Taylor,City of Campbellsville,37.397,-85.325, ,Y,Malcolm-Pirnie,Y,Y,CONSTR,HB 174 work completed,_, ,"1844 Red Fern Rd, Campbellsville, KY", , ,Blue Dot,Government,Government,72,92,Y, , ,Owned and operated by City of Taylorsville, , , , 
129493,110-00001,Todd,City of Elkton Dump,36.8127,-87.1129, , , , , , ,S1C1,_, ,"Williams Hill Road, Elkton, KY",Todd County Fiscal Court, , ,Private,Leased,0,79,Y, , ,"Open dump, inactive, covered in place with soil, good local info.", , , , 
43326,111-00004,Trigg,Trigg County Fiscal Court,36.8893,-87.8265,P,Y,ATC,Y,Y,CONST,,Washer sludge,STANTEC,, , ,DEP Other,Government,Leased,71,92,Y,25, ,"Maintained with mon wells; old and new area, gw problem. Operated by Trigg County Fiscal Court.",111-00003, , , 
71424,111-00001,Trigg,City of Cadiz,36.8733,-87.8295,39, ,KENVIRONS, , , ,30W,_, ,"Line St, Cadiz, KY",Cadiz City Dump, ,No-record,Government,Government,0,69,Y,9.5, ,"Fenced, some open dumping, couldn't determine old landfill location. Owned and operated by the city of Cadiz.", , , , 
74340,111-00002,Trigg,Carl Gray's Dump,36.8918,-87.9759,2,Y,ATC, , ,NFA,S1W2,_, ,"Carriage Cove Rd, Cadiz, KY", , , ,Private,Private,68,69,Y, , , , , , , 
52296, ,Trigg,Land Between the Lakes - Jenny Ridge Landfill,36.794908,-88.0692, , , , , , ,Referred by SF, , ,"KY 453, Golden Pond, KY", , , , , ,0,0,Y, , , , , , , 
78063,112-00001,Trimble,Lester Law's Dump,38.6609,-85.3412,49, ,STANTEC, , , ,S1C3,_, ,"Old Bedford Rd, Bedford, KY", , , ,Private,Leased,0,74,Y, , ,"Local info (3 informants) place landfill on land, no visual evidence.", , , , 
4059,112-00002,Trimble,Valley View Landfill,38.50417,-85.295833, , , , , , , , , ,"9120 Sulphur Road, Sulphur, KY", , , , ,Active,0,0,Y, , , , , , , 
4054,112-00003,Trimble,Lousiville Gas & Elec Trimble County Generating Station,38.58475,-85.411944, , , , , , , , , ,"487 Corn Creek Road, Bedford, Ky",LG&E - Trimble County Station, ,Active, , ,0,0,Y, , , , , , , 
74342,113-00002,Union,City of Waverly (merged with AI 52264 and 52283),37.7115,-87.8166,55, ,ATC, , , ,S1W2,"unknown amount/type of chemical drums   PCBs, metals, some semi-volatiles and volatiles", ,"Blessed Martin Rd, Waverly, KY",Waverly City Dump, ,No Record,Government,Private,59,72,Y,1, ,"Covered 1972, KTD 980-839-161", , , , 
71425,113-00004,Union,City of Morganfield,37.6599,-87.9458,44, ,KENVIRONS, , , ,30W,_, ,"Robinson Road, Morganfield, KY",Morganfield Residential Landfill, ,Blue Dot,Government,Government,52,82,Y,11.893, ,Settling has created ponding and trees growing on the landfill. Ceased accepting waste in 1982. Private well within 100 yards of the site sampled., , , , 
74341,113-00001,Union,Uniontown City Dump,37.7724,-87.938,6,Y,ATC, , ,NFA,S1W2,predominantly residential type wastes and old car bodies, ,"Mill St, Uniontown, KY", , ,No Record,Government,Government,41,51,Y, , ,"Local info, closed 1950's, partially submerged in Ohio River due to dam.", , , , 
74343,113-00003,Union,Sturgis City Dump,37.5647,-88.0455, ,Y,ATC, , ,NFA,S1W2,_, ,"Ky 492, Sturgis, KY", , ,No-permit,Government,Leased,66,73,Y,1, ,"Fill in strip mine, covered, residential and parking over it.",113-00016,113-00019, , 
4063,113-00006,Union,Earl C Clements Job Corps Center,37.690056,-87.86086, , , , , , , , , ,"2302 US 60 E, Morganfield, KY",Earl C Clements LF, ,Blue Dot,Government,Government,42,87,Y, , , , , , , 
15674,113-00005,Union,Dozit Landfill,37.738611,-87.97917, , , , , , , , , ,"4075 KY 360, Morganfield, KY", , ,Active, , ,0,0,Y, , , , , , , 
4091,113-00008,Union,Western Kentucky Regional Services,37.555833,-88.0667, , , , , , , , , ,"2556 KY 1508, Sturgis, KY",Western KY Reg Serv. LF, ,Not Built, , ,0,0,Y, , , , , , , 
0,113-A0001,Union,Bryant Fowler Salvage Yard,37.54389,-87.97944, , , , , , , , , , , , ,No-record,Government,Government,0,50,Y, , ,Coordinates are confirmed location at the end of 4th street near levee, , , , 
43339,114-0048,Warren,Bowling Green Transfer,37.010944,-86.455139,30, ,KENVIRONS, , , , , , ,"Preston Ave, Bowling Green, KY",Bowling Green Street Department Dump - Monarch, ,Terminated,Government,Government,60,75,Y,0.68, ,"Storm drain cleanout debris disposed at transfer station, nothing visible. Operated by Bowling Green Street Department.",114-00045,114-00003R, , 
4110,114-0006,Warren,Glen Lily Rd Sanitary Landfill,37.037306,-86.53464, ,Y,MOA, ,Y,CONSTR, , , ,"5301 Glen Lily Road, Bowling Green, KY","Water, Sewer, Sanitation Comm - Curtis Peay", ,Blue Dot,Government,Government,0,0,Y, , ,"Not accessible, locked out. Owned by Curtis Peay; operated by Water-Sewer and Sanitation Comminssion until 1977, then operated by Bowling Green. Wells abandoned on site.",114-00006R, , , 
43309,114-00005,Warren,City of Bowling Green (Inert),37.0022,-86.4275, ,Y,CDM, , ,CONSTR,HB 174 work completed,_, ,"W of Old Louisville Rd, Bowling Green, KY",Bowling Green Residential Landfill, ,Terminated,Government,Government,76,87,Y,11.76, ,Inert landfill used to fill an area for planned park/permitted industrial landfill. Monitoring wells on site have been abandoned., , , , 
4097,114-00001,Warren,Republic Services of Kentucky LLC - Monarch Bowling Green Transfer Station,37.0227,-86.4443, ,Y, , , , ,S1C1,_, ,"1169 Preston Ave, Bowling Green, KY",James A. Tabb Open Dump,Bowling Green Transfer Station,Blue Dot, , ,0,0,Y,0.68, ,"Roadside dump, mostly land clearing debris, covered 20-25 years. Rogers and Smith have visited site.", , , , 
43308,114-00004,Warren,Southern Leisure Inc,37.0227,-86.4051, , , , , , ,S1C1,_, ,"Beech Bend Road, Bowling Green, KY",Southern Leisure Inc. Residential Landfill, ,Terminated,Private,Private,71,86,Y, , ,"This site has been terminated. Owned and operated by Charles Gavin until 81, then by Southern Leisure Inc.", , , , 
43317,114-00023,Warren,White Stone of Warren Inc.,0,0, , , , , , ,S1C1,_, ,"Blue Level Road, Bowling Green, KY",Monarch Environmental Inc,Stewart Ridge Construction, , , ,0,0,Y, , , , , , , 
52297, ,Warren,Bowling Green Landfill (Old),0,0, , , , , , ,Referred by SF, ,,,,,,,,0,0,,,,,,,,
70759,114-00049,Warren,Hobson Grove Landfill,37.0146,-86.4666,60, ,NEIL SCHAFFER, , ,CONSTR,S1C1,"Abandoned oil storage tank and several drums located on site. Consultant presents contradictory information regarding drums, uknown contents.", ,"Jennings Creek & Barren River, Bowling Green, KY",Bowling Green Sa. LF,Hobron Group,Inactive/Built,Government,Government,60,74,Y, ,120,"Inactive since 1974, covered, contains police firing range. High stage 1 score is due to location not environmental factors. Site is now a golf course. Smith and Rogers visited site.",114-00002R, , , 
78064,114-00007,Warren,David Bradford-Norris Thompson RLF (Not Built),0,0, , , , , , , , , , ,Bradford-Norris RLF (Not Built), , ,Private,Private,0,0,Y, , ,"Not built, never used for permitted landfarming.", , , , 
43681,114-00003,Warren,Recovery Technologies Inc. - Tire Facility,0,0, , , , , , , , , , , , ,DEP Other,Private,Private,0,0,Y, , , , , , , 
0,114-A0001,Warren,Colt Industries - Holley Carburetor,0,0, , , , , , , , , , , , ,DEP Other,Private,Private,0,0,Y, , , , , , , 
0,114-A0002,Warren,Clear Fork Church Road Dump,36.92667,-86.6275, , , , , , , , , , , , ,Pre-permit,Private,Private,65,65,Y, , ,"Dont have specific location, used to bhe midway between ends of the road.", , , , 
125218,115-00001R,Washington,Old Springfield City Dump,37.6726,-85.21,42, ,KENVIRONS, , , ,S1C4,_, ,"Perryville Rd, Springfield, KY", , , , , ,0,0,Y, , , , , , , 
4155,115-00001,Washington,New Springfield LF,37.6769,-85.2894,31, ,KENVIRONS, , ,HB 174 INELIGIBLE,30W,GW impacts, ,"317 Old Elizabethtown Road, Springfield, KY",Springfield Residential Landfill, ,Blue Dot,Government,Government,69,92,Y,1.11, ,"Owned and operated by the city of Springfield, under closure plan, blue dot, GW assessment not completed AUG 2001.",115-00009, , , 
43304,115-00011,Washington,Washington County Fiscal Court,0,0, , , , , , , , , , ,City of Springfield LF,Washington County Landfill,Terminated,Government,Government,0,0,Y, , ,RPBR waste pile. This site has been terminated., , , , 
0,115-A00001,Washington,Flooded Quarry open Dump,37.672639,-85.209, , , , , , , , , , , , ,No Permit,Private,Private,0,0,Y, , ,"In old rock quarry, local info, water on floor of quarry, open dump only.", , , , 
71426,116-00001,Wayne,City of Monticello,36.8011,-84.8953,42, ,KENVIRONS, , , ,30W,_, ,"Furnace Mountain Rd, Monticello, KY",Montecello Landfill - Johns Branch, , ,Government,Leased,50,76,Y,9, ,Owned and operated by the city of Monticello., , , , 
43306,116-00004,Wayne,Donald L. Carrender,0,0, , ,TT, , , ,S1C6,_, ,"CR 3 Box 133 J 4 1, Monticello, KY (address may be incorrect in ARM)", , ,Blue Dot,Private,Leased,85,92,Y,14.4,14.4, , , , , 
52480,116-00002,Wayne,Daffron Landfill,36.9211,-84.93,59, ,TT, , , ,handled by other program,Site accepted waste wire from Belden Corporation & WWTP sludge from Monticello., ,"KY 1352B, Monticello, KY",Monticello Landfill,Monticello Wayne County Sanitation,Blue Dot,Private,Private,76,85,Y, , ,"Documents concerning admendment of gw plans exists in file. Owned and operated by Mr. Virgil DAffron, Monticello-Wayne County Sanitation.", , , , 
74722,116-00003,Wayne,James Tuggle Landfill,36.8233,-85.0114, ,Y,TT, , ,NFA,S1C6,_, ,"Old Sawmill Road, Monticello, KY", , ,Not Built,Private,Leased,0,0,Y,11.66,10,"Property leased to Porter Barnes and Oliver Barnes to James Tuggle. Nothing at coordinates, no local info.", , , , 
71427,117-00002,Webster,City of Providence Dump,37.3723,-87.7607,34, ,KENVIRONS, , , ,30W,_, ,"Leeper Ln, Providence, KY", , , ,Government,Private,0,0,Y, , ,"Strip it, some debris on ground and protruding. Operated by City of Providence, operational around 1970's. Site is actually located in Hopkins County.", , , , 
43286,117-00006,Webster,Webster County LF,37.4878,-87.8793,25, ,HKB, , , ,S1W3,"Residential waste, asbestos, one time disposal of soil from former transformer site, septic tank waste, drums of paint residue, brake dust residue, glass beads, mill spray grease,  drying bed sludge, plastic parts, automotive parts, electric connectors.", ,"KY 109, Clay, KY",John Collins Landfill, ,DEP Other,Private,Private,72,92,Y,27.5, ,Originally known as the John Collins Landfill, , , , 
74345,117-00004,Webster,City of Sebree,37.5576,-87.6146,20, ,HKB, , , ,S1W3,_, , , , ,No Record,Private,Private,0,72,Y, , ,"Nothing at coordinates, no local info. Leased by Ramond Hampton to city of Sebree.", , , , 
74346,117-00005,Webster,"James D. Franklin, Providence",37.511,-87.7443,15, ,HKB, , , ,S1W3,Household waste (garbage), , , , ,Inactive/Built,Private,Leased,72,0,Y, , ,Leased by George C Hanor to James D. Franklin, , , , 
74344,117-00003,Webster,City of Clay,37.4519,-87.8181, , , , , , ,HB 174 work completed,_, , , , ,Pre-permit,Government,Private,66,72,Y, , , , , , , 
4196,117-00007,Webster,Sebree Sanitary Landfill,37.6797,-87.51372, , , , , , , , , ,"9000 KY 2096, Robards, KY",Green Station,Western KY Energy Green Reid Station,Active, , ,0,0,Y, , , , , , , 
4186,117-00008,Webster,Lodestar Energy - Smith Complex,37.433,-87.773611, , , , , , , , , , , , ,Active, , ,0,0,Y, , , , , , , 
78065,117-00001,Webster,Webster County Dump - Dixon,37.50687,-87.66014, , , , , , , , , , , , ,No Permit,Government,Government,70,0,Y, , , , , , , 
71323,118-00009,Whitley,Charles Siler,36.6881,-84.1312,49, ,TT, , , ,30E,_, , ,Siler Sanitary Landfill, , , , ,73,0,Y,<1.0, ,"Inactive 25 years, has protruding waste and iron water leaving site. One field of the site was used for a cattle pasture during TT visit. Site has some flooding concern.", , , , 
