1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. TRI CHEMICAL/COMPOUND ID,37. CAS#,38. SRS ID,39. CLEAN AIR ACT CHEMICAL,40. CLASSIFICATION,41. METAL,42. METAL CATEGORY,43. CARCINOGEN,44. PFAS,45. FORM TYPE,46. UNIT OF MEASURE,47. 5.1 - FUGITIVE AIR,48. 5.2 - STACK AIR,49. 5.3 - WATER,50. 5.4 - UNDERGROUND,51. 5.4.1 - UNDERGROUND CL I,52. 5.4.2 - UNDERGROUND C II-V,53. 5.5.1 - LANDFILLS,54. 5.5.1A - RCRA C LANDFILL,55. 5.5.1B - OTHER LANDFILLS,56. 5.5.2 - LAND TREATMENT,57. 5.5.3 - SURFACE IMPNDMNT,58. 5.5.3A - RCRA SURFACE IM,59. 5.5.3B - OTHER SURFACE I,60. 5.5.4 - OTHER DISPOSAL,61. ON-SITE RELEASE TOTAL,62. 6.1 - POTW - TRNS RLSE,63. 6.1 - POTW - TRNS TRT,64. POTW - TOTAL TRANSFERS,65. 6.2 - M10,66. 6.2 - M41,67. 6.2 - M62,68. 6.2 - M40 METAL,69. 6.2 - M61 METAL,70. 6.2 - M71,71. 6.2 - M81,72. 6.2 - M82,73. 6.2 - M72,74. 6.2 - M63,75. 6.2 - M66,76. 6.2 - M67,77. 6.2 - M64,78. 6.2 - M65,79. 6.2 - M73,80. 6.2 - M79,81. 6.2 - M90,82. 6.2 - M94,83. 6.2 - M99,84. OFF-SITE RELEASE TOTAL,85. 6.2 - M20,86. 6.2 - M24,87. 6.2 - M26,88. 6.2 - M28,89 6.2 - M93,90. OFF-SITE RECYCLED TOTAL,91. 6.2 - M56,92. 6.2 - M92,93. OFF-SITE ENERGY RECOVERY T,94. 6.2 - M40 NON-METAL,95. 6.2 - M50,96. 6.2 - M54,97. 6.2 - M61 NON-METAL,98. 6.2 - M69,99. 6.2 - M95,100. OFF-SITE TREATED TOTAL,101. 6.2 - UNCLASSIFIED,102. 6.2 - TOTAL TRANSFER,103. TOTAL RELEASES,104. 8.1 - RELEASES,105. 8.1A - ON-SITE CONTAINED,106. 8.1B - ON-SITE OTHER ,107. 8.1C - OFF-SITE CONTAIN,108. 8.1D - OFF-SITE OTHER R,109. 8.2 - ENERGY RECOVER ON,110. 8.3 - ENERGY RECOVER OF,111. 8.4 - RECYCLING ON SITE,112. 8.5 - RECYCLING OFF SIT,113. 8.6 - TREATMENT ON SITE,114. 8.7 - TREATMENT OFF SITE,115. PRODUCTION WSTE (8.1-8.7),116. 8.8 - ONE-TIME RELEASE,117. PROD_RATIO_OR_ ACTIVITY,118. 8.9 - PRODUCTION RATIO
2019,40068SFTYK3700L,1.1E+11,SAFETY-KLEEN SYSTEMS INC,3700 LAGRANGE RD,SMITHFIELD,HENRY,KY,40068,,,38.43196,-85.23487,NAD83,CLEAN HARBORS INC,51060408,CLEAN HARBORS INC,NO,562,Hazardous Waste,,,,,,,562211,,,,,,1.31922E+12,Pyridine,NO,110861,110-86-1,27037,NO,TRI,NO,0,NO,NO,R,Pounds,9,47,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114998,0,114998,0,74,0,0,0,0,74,0,115072,56,0,0,56,0,0,0,114998,0,0,578,74,115706,,,
2019,41042SMTHC8160H,1.10001E+11,A O SMITH CORP PROTECTIVE COATINGS DIV,8160 HOLTON DR,FLORENCE,KENTON,KY,41042,,,38.97251,-84.60932,NAD83,A O SMITH CORP,6085815,A O SMITH CORP,NO,325,Chemicals,,,,,,,325510,,,,,,1.31922E+12,Barium  And Barium Compounds,YES,N040,N040,649426,NO,TRI,NO,3,NO,NO,R,Pounds,0,30.1,0,0,0,0,0,0,0,0,0,0,0,0,30.1,94.3,0,94.3,0,0,0,0,0,0,0,0,0,0,0,0,1259,0,0,0,0,0,0,1353.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1353.3,1383.4,0,0,30.1,1259,94.3,0,0,4276,0,0,0,5659.4,,PRODUCTION,0.86
2019,4021WDPNTL425CA,1.10069E+11,DUPONT LOUISVILLE PLANT,4250 CAMP GROUND RD,LOUISVILLE,JEFFERSON,KY,40216,,,38.211676,-85.840572,NAD83,DUPONT DE NEMOURS INC,80386615,DUPONT DE NEMOURS INC,NO,325,Chemicals,,,,,,,325120,,,,,,1.31922E+12,Vinyl fluoride,NO,75025,75-02-5,5249,NO,TRI,NO,0,YES,NO,R,Pounds,5299.1,2150,0,0,0,0,0,0,0,0,0,0,0,0,7449.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7449.1,0,0,7449.1,0,0,0,0,0,0,0,0,7449.1,,PRODUCTION,0.78
2019,42519CPRPW1247S,1.10041E+11,JOHN S COOPER POWER STATION,670 COOPER POWER PLANT RD,SOMERSET,PULASKI,KY,42501,,,36.998771,-84.591232,NAD83,EAST KENTUCKY POWER COOPERATIVE INC,7779416,EAST KENTUCKY POWER COOPERATIVE INC,NO,2211,Electric Utilities,,,,,,,221112,,,,,,1.31922E+12,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,7664939,7664-93-9,152405,NO,TRI,NO,0,NO,NO,R,Pounds,0,400,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,400,0,0,0,0,0,0,88000,0,88400,,PRODUCTION,0.3
2019,40342GNRLC1381B,1.10014E+11,GENERAL CABLE CORP,1381 BYPASS N,LAWRENCEBURG,ANDERSON,KY,40342,,,38.0626,-84.92103,NAD83,GENERAL CABLE CORP,793463209,PRYSMIAN CABLES & SYSTEMS (US) INC,NO,335,Electrical Equipment,,,,,,,335929,,,,,,1.31922E+12,Antimony compounds,NO,N010,N010,649921,YES,TRI,YES,1,NO,NO,R,Pounds,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92089.7,0,0,92089.7,0,0,0,0,0,0,0,0,0,0,0,92089.7,5,0,0,5,0,0,0,0,0,92089.7,0,0,92094.7,,PRODUCTION,1
2019,41008MTCHM2316H,1.1E+11,PMC ORGANOMETALLIX INC,2316 HIGHLAND AVE,CARROLLTON,CARROLL,KY,41008,,,38.685954,-85.146363,NAD83,PMC GROUP INC,968126888,PMC GROUP INC,NO,325,Chemicals,,,,,,,325180,325998,325199,325320,,,1.31922E+12,Triphenyltin hydroxide,NO,76879,76-87-9,6403,NO,TRI,NO,2,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22660,0,22660,,PRODUCTION,1.24
2019,40383GTPRD1000T,1.1E+11,LEDVANCE LLC,1000 TYRONE PIKE,VERSAILLES,WOODFORD,KY,40383,,,38.04449,-84.75366,NAD83,OSRAM SYLVANIA INC,1495928,OSRAM SYLVANIA INC,NO,327,Nonmetallic Mineral Product,,,,,,,327212,,,,,,1.31922E+12,Methanol,NO,67561,67-56-1,4283,YES,TRI,NO,0,NO,NO,R,Pounds,6.54,1094.16,0,0,0,0,0,0,0,0,0,0,0,0,1100.7,6.81,0,6.81,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.81,1132.51,0,0,1100.7,0,31.81,0,0,0,0,0,0,1132.51,,PRODUCTION,0.75
2019,42350WLSNSHWY85,1.10001E+11,BIG RIVERS ELECTRIC CORP WILSON STATION,5663 STATE RT 85,CENTERTOWN,OHIO,KY,42328,,,37.449769,-87.080298,NAD83,BIG RIVERS ELECTRIC CORP,4860730,BIG RIVERS ELECTRIC CORP,NO,2211,Electric Utilities,,,,,,,221112,,,,,,1.31922E+12,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,1,NO,NO,R,Pounds,0,661,0,0,0,0,0,0,116000,0,0,0,0,0,116661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116661,0,116000,661,0,0,0,0,0,0,0,0,116661,,PRODUCTION,1.25
2019,42337STVPR13246,1.1E+11,US TVA PARADISE FOSSIL PLANT,13246 STATE RT 176 SUITE 10,DRAKESBORO,MUHLENBERG,KY,42337,,,37.2596,-86.9802,NAD83,US TENNESSEE VALLEY AUTHORITY,NA,US TENNESSEE VALLEY AUTHORITY,YES,2211,Electric Utilities,,,,,,,221112,,,,,,1.31922E+12,"Benzo[g,h,i]perylene",NO,191242,191-24-2,40576,YES,PBT,NO,0,NO,NO,R,Pounds,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0.2,,PRODUCTION,1.16
2019,41091CGGSTRT338,1.10006E+11,DUKE ENERGY KENTUCKY INC - EAST BEND GENERATING STATION,6293 BEAVER RD ST RT 338,RABBIT HASH,BOONE,KY,41091,,,38.904444,-84.848333,NAD83,DUKE ENERGY CORP,6996052,DUKE ENERGY CORP,NO,2211,Electric Utilities,,,,,,,221112,,,,,,1.31922E+12,Manganese  And Manganese Compounds,YES,N450,N450,650010,YES,TRI,YES,1,NO,NO,R,Pounds,1,72,6500,0,0,0,0,0,66000,0,0,0,0,0,72573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72573,0,66000,6600,0,0,0,0,0,0,0,0,72600,,PRODUCTION,0.89
2019,42101CCHLD407RA,1.1E+11,VALOR LLC,407 RAVEN AVE,BOWLING GREEN,WARREN,KY,42101,,,37.00256,-86.44482,NAD83,VALOR LLC,55008924,VALOR LLC,NO,324,Petroleum,,,,,,,324199,,,,,,1.31922E+12,n-Hexane,NO,110543,110-54-3,26740,YES,TRI,NO,0,NO,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,42101CCHLD407RA,1.1E+11,VALOR LLC,407 RAVEN AVE,BOWLING GREEN,WARREN,KY,42101,,,37.00256,-86.44482,NAD83,VALOR LLC,55008924,VALOR LLC,NO,324,Petroleum,,,,,,,324199,,,,,,1.31922E+12,Methanol,NO,67561,67-56-1,4283,YES,TRI,NO,0,NO,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,42029WSTLK2468I,1.10027E+11,WESTLAKE VINYLS INC,2468 IND US TRIAL PKWY,CALVERT CITY,MARSHALL,KY,42029,,,37.051111,-88.334167,NAD83,WESTLAKE CHEMICAL CORP,783918485,WESTLAKE CHEMICAL CORP,NO,325,Chemicals,,,,,,,325199,325180,,,,,1.31922E+12,"1,1,1,2-Tetrachloroethane",NO,630206,630-20-6,65102,NO,TRI,NO,0,YES,NO,R,Pounds,40,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,0,40,,PRODUCTION,1
2019,41015CVNGT230E3,1.1E+11,MPLX TERMINALS LLC - COVINGTON KY TERMINAL,230 E 33RD ST,COVINGTON,KENTON,KY,41015,,,39.055556,-84.5,NAD83,MARATHON PETROLEUM CORP,968393996,MARATHON PETROLEUM CORP,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,Toluene,NO,108883,108-88-3,25452,YES,TRI,NO,0,NO,NO,R,Pounds,190,120,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,26,0,0,0,0,26,0,51,310,0,0,310,0,0,0,25,0,0,0,26,361,,PRODUCTION,1
2019,40216RHMND4300C,1.1E+11,ROHM & HAAS - LOUISVILLE PL ANT,4300 CAMPGROUND RD,LOUISVILLE,JEFFERSON,KY,40216,,,38.2123,-85.8481,NAD83,DOW INC,117063457,DOW INC,NO,325,Chemicals,,,,,,,325211,,,,,,1.31922E+12,Butyl acrylate,NO,141322,141-32-2,38281,NO,TRI,NO,0,NO,NO,R,Pounds,372,190,0,0,0,0,0,0,0,0,0,0,0,0,562,0,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,120,562,0,0,562,0,0,0,0,0,0,20100,120,20782,,PRODUCTION,0.9
2019,4025WNHKSP16FRE,1.10045E+11,NHK SPRING PRECISION OF AMERICA,10600 FREEPORT DRIVE,LOUISVILLE,JEFFERSON,KY,40258,,,38.126754,-85.881756,NAD83,NA,,NA,NO,332,Fabricated Metals,,,,,,,332613,,,,,,1.31922E+12,Nickel,NO,7440020,7440-02-0,149674,YES,TRI,YES,1,YES,NO,R,Pounds,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,1.21,0,0,0,0,0,0,0,0,1.21,,PRODUCTION,1
2019,4104WRLDYN315KU,1.10071E+11,RELADYNE,3015 KUSTOM DR,HEBRON,BOONE,KY,41048,,,39.06792,-84.63503,NAD83,RELADYNE LLC,945888753,RELADYNE LLC,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,Ethylene glycol,NO,107211,107-21-1,24257,YES,TRI,NO,0,NO,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,42087WSTVCHIGHW,1.10042E+11,PHOENIX PAPER WICKLIFFE LLC,1724 FT JEFFERSON HILL RD,WICKLIFFE,BALLARD,KY,42087,,,36.944409,-89.07988,NAD83,PHOENIX PAPER WICKLIFFE LLC,126652952,PHOENIX PAPER WICKLIFFE LLC,NO,322,Paper,,,,,,,322121,322110,,,,,1.31922E+12,Hydrogen sulfide,NO,7783064,6/4/7783,154518,YES,TRI,NO,0,NO,NO,R,Pounds,0,19531,0,0,0,0,0,0,0,0,0,0,0,0,19531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19531,0,0,19531,0,0,0,0,0,0,0,0,19531,,,
2019,42276LGNLMPOBOX,1.10044E+11,LOGAN ALUMINUM INC,US HWY 431 N,RUSSELLVILLE,LOGAN,KY,42276,,,36.942885,-86.937382,NAD83,LOGAN ALUMINUM INC,130400799,LOGAN ALUMINUM INC,NO,331,Primary Metals,,,,,,,331314,331315,,,,,1.31922E+12,Aluminum (fume or dust),NO,7429905,7429-90-5,149476,NO,TRI,NO,4,NO,NO,R,Pounds,17.6,17566,0,0,0,0,0,0,65459,0,0,0,0,0,83042.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917530,0,0,0,917530,0,0,0,0,0,0,0,0,0,0,0,917530,83042.6,0,65459,17583.6,0,0,0,0,0,917530,946822,0,1947394.6,,PRODUCTION,1.41
2019,42029WSTLK2468I,1.10027E+11,WESTLAKE VINYLS INC,2468 IND US TRIAL PKWY,CALVERT CITY,MARSHALL,KY,42029,,,37.051111,-88.334167,NAD83,WESTLAKE CHEMICAL CORP,783918485,WESTLAKE CHEMICAL CORP,NO,325,Chemicals,,,,,,,325199,325180,,,,,1.31922E+12,Toluene,NO,108883,108-88-3,25452,YES,TRI,NO,0,NO,NO,R,Pounds,3938,1371,0,0,0,0,0,0,0,0,0,0,0,0,5309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,30,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5725,5725,0,5759,5343,0,0,5309,4,30,0,0,965746,0,30063,5725,1006877,,PRODUCTION,1.02
2019,41129CLGNCUSROU,1.10008E+11,CALGON CARBON CORP,15024 US 23,CATLETTSBURG,BOYD,KY,41129,,,38.33721,-82.58925,NAD83,KURARAY HOLDINGS INC.,174708540,KURARAY HOLDINGS LTD,NO,325,Chemicals,,,,,,,325998,,,,,,1.31922E+12,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,7647010,7647-01-0,152231,YES,TRI,NO,0,NO,NO,R,Pounds,85,8482,0,0,0,0,0,0,0,0,0,0,0,0,8567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8567,0,0,8567,0,0,0,0,0,0,740000,0,748567,,PRODUCTION,1.09
2019,40211THGNC4200B,1.1004E+11,GEON PERFORMANCE SOLUTIONS,4250 BELLS LN,LOUISVILLE,JEFFERSON,KY,40211,,,38.22333,-85.83079,NAD83,SK CAPITAL PARTNERS,808064724,SK CAPITAL PARTNERS,NO,325,Chemicals,,,,,,,325211,,,,,,1.31922E+12,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,1,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ACTIVITY,0.92
2019,40602TPYCRCHENA,1.1001E+11,TOPY AMERICA INC,980 CHENAULT RD,FRANKFORT,FRANKLIN,KY,40601,,,38.179444,-84.799722,NAD83,NA,,NA,NO,336,Transportation Equipment,,,,,,,336390,,,,,,1.31922E+12,Toluene,NO,108883,108-88-3,25452,YES,TRI,NO,0,NO,NO,R,Pounds,250,750,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7896,7896,0,0,0,0,0,0,0,0,0,0,0,7896,1000,0,0,1000,0,0,0,0,0,7896,17311,0,26207,,PRODUCTION,1
2019,42320CRMWL5025H,1.10001E+11,PERDUE CROMWELL PROCESSING PLANT,5025 HWY 231 S,BEAVER DAM,OHIO,KY,42320,,,37.348028,-86.793333,NAD83,PERDUE FARMS INC,782989800,PERDUE FARMS INC,NO,311,Food,,,,,,,311615,,,,,,1.31922E+12,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,0,NO,NO,R,Pounds,0,0,1187056,0,0,0,0,0,0,0,0,0,0,0,1187056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,1187342,0,0,1187056,0,286,0,0,0,0,0,0,1187342,,PRODUCTION,0.98
2019,42103BWLNG111CS,1.1002E+11,BOWLING GREEN METALFORMING,111 COSMA DR,BOWLING GREEN,WARREN,KY,42101,,,37.029889,-86.324556,NAD83,MAGNA US HOLDING INC,NA,MAGNA US HOLDING INC,NO,336,Transportation Equipment,,,,,,,336390,336370,,,,,1.31922E+12,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,1,NO,NO,R,Pounds,0,0,0,0,0,3,0,0,0,0,0,0,0,27,30,478,0,478,0,0,0,0,0,0,0,0,0,0,0,0,84718,0,0,0,0,0,0,85196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85196,85226,0,0,30,85033,163,0,0,0,0,0,0,85226,,PRODUCTION,1.16
2019,40383GTPRD900TY,1.10001E+11,LEDVANCE LLC,900 TYRONE PIKE,VERSAILLES,WOODFORD,KY,40383,,,38.044722,-84.750278,NAD83,OSRAM SYLVANIA INC,1495928,OSRAM SYLVANIA INC,NO,335,Electrical Equipment,,,,,,,335110,,,,,,1.31922E+12,Aluminum oxide (fibrous forms),NO,1344281,1344-28-1,86132,NO,TRI,NO,2,NO,NO,R,Pounds,0,58.08,0,0,0,0,0,0,0,0,0,0,0,0,58.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.08,0,0,58.08,0,0,0,0,0,0,0,0,58.08,,PRODUCTION,0.75
2019,41144DPNTWHC664,1.1E+11,VEOLIA WURTLAND PLANT,HC 66-400 HARRIS RD,WURTLAND,GREENUP,KY,41144,,,38.555556,-82.789167,NAD83,VEOLIA NA REGENERATION SERVICES LLC,808823178,VEOLIA NORTH AMERICA REGENERATION SERVICES LLC,NO,325,Chemicals,,,,,,,325180,,,,,,1.31922E+12,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,7664939,7664-93-9,152405,NO,TRI,NO,0,NO,NO,R,Pounds,1420,3490,0,0,0,0,0,0,0,0,0,0,0,0,4910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4910,0,0,4910,0,0,0,0,0,0,0,0,4910,,PRODUCTION,1.6
2019,40351GRDNT200GU,1.1E+11,GUARDIAN AUTOMOTIVE - MOREHEAD PLANT,200 GUARDIAN AVE,MOREHEAD,ROWAN,KY,40351,,,38.20968,-83.482457,NAD83,GUARDIAN INDUSTRIES CORP,54671169,KOCH INDUSTRIES INC,NO,326,Plastics and Rubber,,,,,,,326199,332813,,,,,1.31922E+12,"1,2,4-Trimethylbenzene",NO,95636,95-63-6,16261,NO,TRI,NO,0,NO,NO,R,Pounds,0.1724,1599.3045,0,0,0,0,0,0,0,0,0,0,0,0,1599.4769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43420.3679,0,0,0,0,43420.3679,0,0,0,0,0,0,0,0,0,0,0,43420.3679,1599.4769,0,0,1599.4769,0,0,0,0,0,43420.3679,30386.7858,0,75406.6306,,PRODUCTION,0.65
2019,42420GBBSDUS60W,1.10001E+11,GIBBS DIE CASTING CORP,369 COMMUNITY DR,HENDERSON,HENDERSON,KY,42420,,,37.80523,-87.64182,NAD83,KOCH ENTERPRISES INC,6370357,KOCH ENTERPRISES INC,NO,331,Primary Metals,,,,,,,331523,,,,,,1.31922E+12,Copper,NO,7440508,7440-50-8,150086,NO,TRI,YES,1,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316137,0,0,0,316137,0,0,0,0,0,0,0,0,0,0,0,316137,0,0,0,0,0,0,0,0,0,316137,0,0,316137,,PRODUCTION,1.09
2019,40213NTDCT4900C,1.1E+11,CLARIANT CORP CRITTENDEN DRIVE FACILITY,4900 CRITTENDEN DR,LOUISVILLE,JEFFERSON,KY,40209,,,38.17448,-85.74961,NAD83,CLARIANT CORP,108706425,CLARIANT CORP,NO,325,Chemicals,,,,,,,325180,,,,,,1.31922E+12,Nickel  And Nickel Compounds,YES,N495,N495,650036,YES,TRI,YES,1,YES,NO,R,Pounds,0,3.17,0,0,0,0,0,0,0,0,0,0,0,5,8.17,113.1,0,113.1,0,0,0,0,0,0,0,0,0,0,0,0,2911,0,0,0,0,0,0,3024.1,0,10635,0,0,0,10635,0,0,0,0,0,0,0,0,0,0,0,13659.1,3032.27,0,0,8.17,2932.7,91.4,0,0,0,10635,0,0,13667.27,,PRODUCTION,1.41
2019,42086STVSH7900M,1.1E+11,US TVA SHAWNEE FOSSIL PLANT,7900 METROPOLIS LAKE RD,WEST PADUCAH,MCCRACKEN,KY,42086,,,37.151972,-88.777324,NAD83,US TENNESSEE VALLEY AUTHORITY,NA,US TENNESSEE VALLEY AUTHORITY,YES,2211,Electric Utilities,,,,,,,221112,,,,,,1.31922E+12,Vanadium compounds,NO,N770,N770,755389,NO,TRI,YES,1,NO,NO,R,Pounds,3,220,36,0,0,0,0,0,58000,0,0,0,12000,0,70259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70259,0,58000,12000,0,0,0,0,0,0,0,0,70000,,PRODUCTION,0.96
2019,41008DWCRNUSHIG,1.10057E+11,DOW SILICONES CORP,4770 US HWY 42,CARROLLTON,CARROLL,KY,41008,,,38.7074,-85.1048,NAD83,DOW INC,117063457,DOW INC,NO,325,Chemicals,,,,,,,325199,,,,,,1.31922E+12,Dioxin and dioxin-like compounds,NO,N150,N150,755371,YES,Dioxin,NO,0,YES,NO,R,Grams,0,0.00339,0,0,0,0,0,0,0,0,0,0,0,0,0.00339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6563,0,0,0,0,0,0,0.6563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6563,0.65969,0,0,0.00339,0.6563,0,0,0,0,0,0,0,0.65969,,PRODUCTION,0.91
2019,40211BFGDR4100B,1.10001E+11,LUBRIZOL ADVANCED MATERIALS INC,4200 BELLS LN,LOUISVILLE,JEFFERSON,KY,40211,,,38.221389,-85.828611,NAD83,BERKSHIRE HATHAWAY INC,1024314,BERKSHIRE HATHAWAY INC,NO,325,Chemicals,,,,,,,325211,,,,,,1.31922E+12,Butyl acrylate,NO,141322,141-32-2,38281,NO,TRI,NO,0,NO,NO,R,Pounds,41,14,0,0,0,0,0,0,0,0,0,0,0,0,55,0.02,0.2,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.12,0,0,0,0,0,0,1.2,0,1.2,0,1.4,0,0,0,0,1.6,0,2.92,55.12,0,0,55,0.12,0,0,1.2,0,0,1660,1.6,1717.92,,PRODUCTION,0.97
